day_of_year,hours_of_use,daily_use,sensor_type_strong,sensor_type_medium,sensor_type_weak,ac_type_central,ac_type_split,ac_type_window,ac_type_portable,maintenance_needed
122,18,8,False,False,True,False,False,True,False,1
282,14,4,False,False,True,False,False,True,False,1
272,13,12,True,False,False,False,False,True,False,1
9,8,8,True,False,False,False,False,False,True,1
356,7,12,False,True,False,True,False,False,False,0
240,22,6,True,False,False,False,False,False,True,1
89,16,1,False,True,False,True,False,False,False,1
187,13,9,False,False,True,True,False,False,False,1
192,3,12,False,False,True,False,True,False,False,1
142,4,9,False,True,False,True,False,False,False,1
196,11,6,False,False,True,True,False,False,False,1
296,6,12,False,True,False,False,False,True,False,0
300,5,4,False,True,False,False,False,False,True,0
236,16,8,False,True,False,False,False,False,True,1
266,2,1,False,False,True,True,False,False,False,0
183,16,5,False,False,True,False,False,False,True,0
124,10,8,False,False,True,False,False,False,True,1
158,3,3,True,False,False,False,False,True,False,0
13,21,7,True,False,False,True,False,False,False,0
250,21,4,False,True,False,False,False,False,True,1
55,19,10,True,False,False,False,True,False,False,0
226,2,11,True,False,False,True,False,False,False,1
283,5,6,False,True,False,False,False,True,False,0
209,18,11,False,True,False,False,False,True,False,1
46,11,5,True,False,False,False,False,False,True,1
262,18,5,False,False,True,True,False,False,False,0
75,14,7,False,True,False,False,True,False,False,1
36,12,3,True,False,False,False,False,True,False,1
175,16,7,False,False,True,True,False,False,False,1
109,16,6,True,False,False,True,False,False,False,0
75,16,3,False,False,True,False,True,False,False,1
45,21,4,False,True,False,False,False,True,False,1
319,10,11,False,True,False,False,False,False,True,1
139,7,6,True,False,False,True,False,False,False,1
201,14,11,False,False,True,False,False,False,True,1
297,8,7,False,False,True,False,False,False,True,1
280,5,6,False,False,True,False,True,False,False,1
313,19,11,True,False,False,False,False,False,True,0
287,20,8,True,False,False,False,True,False,False,1
56,18,8,False,True,False,False,False,True,False,1
138,5,1,False,True,False,False,True,False,False,0
289,0,7,False,False,True,True,False,False,False,1
188,14,5,True,False,False,False,False,True,False,0
190,17,12,False,False,True,True,False,False,False,1
2,8,1,True,False,False,False,False,True,False,0
211,13,11,True,False,False,False,False,True,False,1
47,16,10,False,False,True,True,False,False,False,1
111,15,9,True,False,False,False,True,False,False,0
149,6,2,False,False,True,False,False,True,False,0
12,15,6,False,False,True,False,False,True,False,0
186,1,11,False,False,True,False,False,True,False,1
9,10,4,True,False,False,False,False,True,False,0
345,11,5,True,False,False,False,False,False,True,0
261,11,11,True,False,False,False,True,False,False,1
298,20,9,True,False,False,False,False,False,True,1
126,18,8,True,False,False,False,True,False,False,0
298,20,5,False,False,True,False,False,True,False,0
32,14,7,True,False,False,False,False,False,True,1
110,6,9,False,True,False,False,True,False,False,1
253,13,1,False,False,True,False,False,False,True,0
210,10,2,False,False,True,True,False,False,False,1
300,15,3,False,False,True,False,False,False,True,1
149,13,2,True,False,False,False,True,False,False,0
119,14,12,False,False,True,False,False,True,False,1
170,18,6,False,False,True,False,False,True,False,1
73,4,11,True,False,False,False,False,False,True,1
276,3,12,False,True,False,True,False,False,False,1
216,8,12,False,False,True,False,True,False,False,0
253,6,6,True,False,False,False,True,False,False,0
39,12,1,False,False,True,False,True,False,False,1
71,14,11,False,False,True,True,False,False,False,0
205,0,3,True,False,False,False,True,False,False,0
161,2,6,False,False,True,False,False,False,True,1
315,4,3,True,False,False,False,True,False,False,0
237,22,11,True,False,False,True,False,False,False,0
161,18,9,False,False,True,True,False,False,False,1
333,11,8,True,False,False,False,False,True,False,1
64,2,4,False,True,False,True,False,False,False,0
88,15,12,False,True,False,False,False,False,True,0
311,14,7,False,True,False,False,False,False,True,0
92,15,8,False,True,False,False,False,False,True,0
39,3,3,True,False,False,True,False,False,False,1
278,2,2,False,True,False,False,False,True,False,1
44,19,4,True,False,False,False,True,False,False,0
237,8,1,False,True,False,False,False,True,False,0
182,20,8,False,False,True,False,True,False,False,1
7,19,6,True,False,False,True,False,False,False,1
82,12,3,True,False,False,False,True,False,False,0
7,16,4,False,True,False,False,True,False,False,1
100,1,3,True,False,False,True,False,False,False,0
267,5,6,False,True,False,False,False,False,True,0
363,18,3,False,False,True,False,False,True,False,1
130,21,3,False,False,True,False,False,False,True,1
257,17,6,True,False,False,True,False,False,False,0
190,13,11,False,False,True,False,False,True,False,1
23,2,6,False,False,True,False,False,True,False,0
109,14,6,False,False,True,False,False,False,True,1
265,3,11,True,False,False,False,False,False,True,1
16,15,7,True,False,False,False,False,False,True,1
92,11,10,False,False,True,False,True,False,False,1
170,12,6,False,True,False,True,False,False,False,1
191,21,9,False,False,True,False,False,True,False,1
267,10,5,True,False,False,False,True,False,False,0
323,16,9,True,False,False,False,True,False,False,0
77,22,3,False,False,True,False,False,False,True,1
113,6,4,False,False,True,False,False,True,False,1
212,19,8,True,False,False,False,False,False,True,1
361,19,9,True,False,False,False,True,False,False,1
334,15,3,True,False,False,True,False,False,False,0
22,11,5,False,False,True,False,False,False,True,1
195,14,2,True,False,False,False,True,False,False,0
172,18,9,True,False,False,True,False,False,False,1
182,3,7,False,False,True,False,False,True,False,1
188,6,12,False,True,False,False,False,True,False,0
58,21,5,False,True,False,True,False,False,False,0
104,21,12,False,True,False,False,False,False,True,1
29,3,8,False,True,False,True,False,False,False,0
233,9,10,True,False,False,False,False,True,False,1
105,9,1,False,True,False,False,False,True,False,1
47,18,11,False,False,True,False,False,False,True,1
235,13,6,False,False,True,False,False,True,False,1
245,5,10,False,False,True,False,True,False,False,1
339,17,6,False,False,True,False,False,False,True,1
260,7,12,False,True,False,True,False,False,False,1
92,19,9,False,True,False,False,False,True,False,1
62,18,2,True,False,False,False,False,True,False,1
264,2,3,True,False,False,False,False,False,True,0
254,15,7,False,False,True,False,True,False,False,1
272,21,8,False,True,False,False,True,False,False,0
75,23,4,False,False,True,False,True,False,False,0
151,20,1,True,False,False,True,False,False,False,1
16,14,6,False,True,False,True,False,False,False,0
141,20,1,False,False,True,False,True,False,False,0
93,18,4,False,True,False,False,True,False,False,1
50,17,4,False,True,False,False,False,False,True,0
247,2,8,False,False,True,False,True,False,False,1
76,14,4,True,False,False,True,False,False,False,0
195,9,4,False,False,True,True,False,False,False,1
83,19,9,True,False,False,False,False,True,False,0
316,12,7,False,True,False,False,False,True,False,0
289,14,3,False,True,False,True,False,False,False,0
44,1,2,True,False,False,True,False,False,False,0
141,1,3,True,False,False,False,True,False,False,0
323,7,1,False,True,False,False,False,True,False,0
177,20,1,False,True,False,True,False,False,False,0
125,6,1,True,False,False,False,False,False,True,0
16,19,2,True,False,False,False,False,True,False,0
324,20,2,False,False,True,False,False,True,False,0
310,17,9,False,False,True,True,False,False,False,1
59,3,10,False,False,True,False,False,False,True,0
240,2,2,False,False,True,True,False,False,False,0
91,13,11,True,False,False,False,False,True,False,1
234,13,4,False,True,False,False,False,True,False,1
103,2,6,True,False,False,False,False,True,False,1
160,6,7,False,False,True,False,False,False,True,1
134,15,2,False,True,False,False,False,True,False,1
282,16,2,False,False,True,False,True,False,False,1
113,19,5,False,True,False,False,False,True,False,0
266,21,1,False,True,False,False,True,False,False,0
60,14,11,False,False,True,False,True,False,False,1
313,23,9,False,False,True,False,False,True,False,1
64,18,6,False,True,False,False,False,False,True,0
81,9,6,False,True,False,True,False,False,False,0
290,15,8,True,False,False,False,True,False,False,0
172,2,5,True,False,False,False,False,False,True,0
138,20,4,True,False,False,False,False,True,False,0
201,2,1,False,True,False,False,True,False,False,0
70,1,7,True,False,False,False,False,False,True,0
99,8,5,False,False,True,False,True,False,False,1
137,0,9,False,False,True,False,True,False,False,0
113,17,8,False,False,True,False,True,False,False,1
149,15,5,False,False,True,False,False,False,True,0
8,4,1,False,False,True,False,False,False,True,0
174,14,6,False,False,True,False,True,False,False,1
283,18,10,False,False,True,True,False,False,False,1
328,23,12,False,False,True,False,False,False,True,1
356,3,9,False,True,False,True,False,False,False,0
329,10,6,False,True,False,False,False,True,False,1
178,11,9,False,False,True,False,True,False,False,1
314,21,9,True,False,False,False,False,True,False,1
156,3,9,True,False,False,False,True,False,False,0
86,0,12,False,False,True,False,True,False,False,0
173,23,1,False,False,True,False,True,False,False,0
54,22,8,True,False,False,False,False,False,True,0
325,10,1,False,True,False,False,False,False,True,1
31,16,7,False,False,True,True,False,False,False,1
169,15,8,True,False,False,False,False,True,False,1
318,7,6,False,True,False,False,False,False,True,0
270,8,11,True,False,False,False,False,True,False,1
303,21,6,False,False,True,True,False,False,False,1
282,15,8,False,False,True,True,False,False,False,1
340,2,12,False,True,False,False,False,True,False,1
16,3,7,True,False,False,False,True,False,False,1
158,22,11,True,False,False,False,False,True,False,0
178,20,3,True,False,False,False,True,False,False,0
251,7,8,False,True,False,False,False,True,False,0
31,11,7,True,False,False,False,True,False,False,1
331,12,10,True,False,False,True,False,False,False,1
18,17,6,False,True,False,False,False,False,True,0
312,21,7,False,False,True,False,True,False,False,0
152,23,1,False,False,True,False,False,False,True,0
260,4,1,False,False,True,False,False,False,True,1
359,5,6,True,False,False,False,False,False,True,0
299,6,4,False,False,True,False,True,False,False,1
97,16,3,True,False,False,False,False,False,True,0
158,6,9,True,False,False,True,False,False,False,1
241,2,5,True,False,False,False,False,False,True,1
278,1,10,False,True,False,False,True,False,False,1
256,3,3,False,True,False,False,False,True,False,1
117,6,1,False,False,True,False,True,False,False,0
169,8,5,False,True,False,False,True,False,False,1
87,17,10,True,False,False,False,True,False,False,0
210,12,2,True,False,False,False,False,False,True,0
251,17,8,True,False,False,False,False,False,True,1
321,2,11,True,False,False,True,False,False,False,1
134,8,4,False,True,False,False,False,False,True,1
289,0,8,False,False,True,False,True,False,False,1
298,16,4,False,False,True,False,True,False,False,0
173,11,6,False,True,False,False,True,False,False,0
350,18,11,False,True,False,False,False,True,False,1
115,0,6,False,False,True,True,False,False,False,1
8,23,12,False,False,True,False,False,False,True,1
108,14,10,False,False,True,False,False,False,True,1
174,11,6,False,False,True,False,False,True,False,1
163,15,12,True,False,False,False,False,False,True,1
48,11,2,False,False,True,False,False,False,True,0
22,18,5,False,True,False,False,True,False,False,1
38,8,10,False,False,True,False,True,False,False,0
83,7,1,False,True,False,False,False,True,False,1
179,6,8,False,False,True,False,False,False,True,1
323,5,1,True,False,False,False,True,False,False,0
227,17,2,False,False,True,False,False,True,False,1
280,21,10,False,False,True,True,False,False,False,0
186,18,3,False,False,True,False,False,False,True,1
362,14,9,False,True,False,False,False,False,True,1
13,12,8,False,True,False,False,False,False,True,0
116,3,8,True,False,False,False,False,True,False,1
96,18,9,False,False,True,False,False,False,True,0
295,22,1,True,False,False,False,False,True,False,0
111,22,10,False,False,True,True,False,False,False,0
90,1,12,True,False,False,False,True,False,False,1
217,20,2,False,True,False,True,False,False,False,1
328,4,11,True,False,False,True,False,False,False,1
170,7,4,True,False,False,False,True,False,False,0
106,10,10,False,True,False,False,False,True,False,1
291,22,12,False,True,False,False,True,False,False,1
230,4,8,True,False,False,False,False,True,False,1
14,1,9,False,False,True,False,False,True,False,1
253,5,3,True,False,False,False,True,False,False,0
139,23,5,False,False,True,True,False,False,False,0
242,19,7,False,True,False,True,False,False,False,1
173,2,11,False,False,True,False,False,False,True,1
176,3,5,False,True,False,False,False,True,False,1
249,11,7,True,False,False,False,False,True,False,1
174,13,12,True,False,False,False,True,False,False,1
333,14,3,False,False,True,False,False,True,False,1
223,3,9,False,False,True,False,True,False,False,1
325,16,10,False,True,False,False,False,False,True,1
